run,indices,signs,weights,results
50,"[467, 2301, 9138, 6745, 5327, 6122, 8334, 8550, 60, 413]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9657804775310342, 0.8992295583849022, 0.805582698276719, 0.7009061614902097, 0.5877995850969163, 0.4791009848426131, 0.3995688489385238, 0.33124428357755586, 0.29245905785361526, 0.2758715446038625]"
51,"[782, 8641, 6137, 9000, 2573, 6190, 2948, 5317, 496, 5001]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9625275644441307, 0.8961091004823529, 0.8046215451563138, 0.703658730178361, 0.5858872909271916, 0.4669446954952831, 0.37564607915322296, 0.3071839870040907, 0.26322578984050127, 0.2383856110957685]"
52,"[5581, 2404, 2140, 700, 2636, 5199, 2231, 5721, 4656, 6830]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9613072656790868, 0.8924790823973096, 0.7947776838683075, 0.6909367773729805, 0.5781234576807053, 0.4830523692088356, 0.39834912128529654, 0.3382969267385376, 0.30228992264184407, 0.27341244887656346]"
53,"[576, 2947, 1521, 5086, 3098, 3411, 4643, 2127, 2296, 6635]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963140784420883, 0.8968623538918994, 0.802184065957971, 0.6893987566832976, 0.5661029809020226, 0.46101130729449913, 0.3680192928873796, 0.29521494927778497, 0.2494206819853062, 0.24059947242398927]"
54,"[8803, 2499, 3884, 5356, 5113, 7067, 7828, 6506, 7286, 1292]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633784443351241, 0.8952315408227565, 0.7961476521307903, 0.6819718548354615, 0.5643263919599275, 0.45589173992486914, 0.35569151293997675, 0.2823317785265833, 0.23883191292300956, 0.23290488762024514]"
55,"[3020, 5585, 1001, 2164, 3596, 881, 2586, 4795, 2799, 6387]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9664742445727176, 0.900982800742594, 0.813521535197699, 0.7068967950324337, 0.5877982549762762, 0.475810339462544, 0.38002499355553604, 0.3017558804005417, 0.2377560432656352, 0.22372486241416784]"
56,"[3706, 1362, 7578, 5409, 9101, 5129, 8920, 7479, 9091, 1550]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641883559117868, 0.8946622360460529, 0.8036482943638353, 0.697191586931806, 0.5897415492810152, 0.4836789716458893, 0.39070720322567776, 0.3236064006115633, 0.2734550218559833, 0.23354978864383835]"
57,"[613, 6319, 5855, 5469, 9605, 9495, 2164, 241, 961, 5284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653271596003508, 0.9002422690045677, 0.8127937501351562, 0.7120274442931328, 0.6006825221769413, 0.4986507336628316, 0.404054561169884, 0.33293570868370553, 0.30280290776831753, 0.2856334169687958]"
58,"[1843, 1725, 9770, 3683, 3971, 7512, 1211, 7872, 4781, 6269]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629790319902894, 0.8914467033179644, 0.7909957930922394, 0.6814203771972726, 0.5705421153728155, 0.47261580863738395, 0.38513525257921316, 0.3051527902901346, 0.2547039041460547, 0.23578233830261242]"
59,"[25, 2886, 1905, 2436, 2014, 9268, 3186, 9122, 8458, 5253]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641734338863229, 0.8973742684024729, 0.8073828019761069, 0.700017823961599, 0.58797681761262, 0.4755254807303405, 0.3863163683032408, 0.32183498338418687, 0.27376780192233635, 0.24407715784805695]"
60,"[2827, 9946, 4221, 6585, 5976, 1040, 3325, 1175, 8369, 7541]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9614699184836751, 0.8879307967589974, 0.7965196105993908, 0.6890255664808459, 0.5807468048718762, 0.47041744384550527, 0.39130100961769854, 0.3184015551763722, 0.27501546511411123, 0.25670917469045595]"
61,"[1835, 6053, 1803, 5688, 6832, 2238, 1917, 8108, 4675, 3084]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9625315835496447, 0.8963157609332707, 0.8026630327538445, 0.6962871910568845, 0.5961429468803304, 0.49580224597035266, 0.39504663936623324, 0.31970003725992346, 0.2708714127743204, 0.24632623556541125]"
62,"[621, 9503, 4505, 2697, 3036, 1389, 7443, 3413, 7115, 1167]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9634743701497871, 0.8985919144082241, 0.8026106483928986, 0.696692297287399, 0.5912993725209819, 0.49370088785988425, 0.42041495753005315, 0.3503949852901494, 0.3075400976625294, 0.2981527172911899]"
63,"[1748, 7635, 6603, 7403, 5488, 7879, 3866, 8996, 8712, 3181]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9668941273209395, 0.901529181957824, 0.8114378745438788, 0.7072953957569376, 0.5931456770242658, 0.48264722016024314, 0.39055984853779, 0.31225643785699453, 0.2648601341750137, 0.24245161707433044]"
64,"[9654, 1300, 3064, 5955, 7524, 5813, 4014, 6028, 8937, 7730]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9632763247242675, 0.8927585071631018, 0.8006238738987534, 0.7017269839295006, 0.5837536950563329, 0.47431511825610906, 0.37686668270944734, 0.3049194045875177, 0.2602854793400673, 0.23246281546819764]"
65,"[5606, 4913, 6041, 8944, 7917, 9653, 2399, 3095, 5910, 9054]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633577634739949, 0.8946935918046768, 0.7975569027453538, 0.6940649682183528, 0.5826930014482044, 0.4881667825364835, 0.3966225785619655, 0.32736470725859884, 0.2854385389203568, 0.2475945349883276]"
66,"[8996, 6103, 6575, 1829, 292, 1604, 5698, 1181, 9415, 2097]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9627009623200835, 0.8897054985112826, 0.7943370406845354, 0.6755889869623803, 0.5530180117058746, 0.4397064057630568, 0.3475387339642804, 0.27878123968010077, 0.22896411742378822, 0.20909689819962446]"
67,"[2758, 7472, 1500, 1895, 2087, 2852, 4132, 7310, 6014, 8197]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638072832254753, 0.8982015750528617, 0.8064962559627261, 0.7023947976678317, 0.5937150552071955, 0.48368507901580565, 0.39097302620658225, 0.3147618950498937, 0.26885156146736133, 0.23743239715874495]"
68,"[3576, 5425, 8997, 196, 1267, 6510, 9661, 258, 4951, 5832]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9617592072242668, 0.8927467810423744, 0.79314365578461, 0.6903397626677895, 0.5818324248443285, 0.4763479429988514, 0.3863934554295154, 0.30922023641734325, 0.24403011816351988, 0.22746539780319103]"
69,"[5560, 5312, 3651, 6300, 2258, 8647, 4209, 1566, 2059, 6515]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638321645129152, 0.8965282746304253, 0.800212983406686, 0.7042550499994766, 0.584034916212388, 0.4855641496217823, 0.3896672291589947, 0.3164745193885605, 0.2742837741911294, 0.24542726574400986]"
70,"[1709, 8466, 1530, 5589, 4041, 6512, 6155, 2723, 44, 8379]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963353913574273, 0.8940656656955452, 0.8015826925357161, 0.7009364222854989, 0.5946271744697572, 0.5031926497405281, 0.4209236330870732, 0.32735423413302056, 0.275530304571807, 0.24250079027452237]"
71,"[417, 858, 6240, 2878, 4254, 6796, 438, 5865, 9719, 8087]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629592870638263, 0.8913441385730508, 0.7940357090540894, 0.6872740622440497, 0.5766744978390047, 0.47663164685764864, 0.37817867288363566, 0.3185158371984138, 0.272651424318985, 0.23983093533544209]"
72,"[6304, 4143, 9544, 5104, 1143, 3401, 1686, 3437, 2336, 8146]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637778213780996, 0.8934481634232462, 0.8016268166661433, 0.6918703982094028, 0.5839900926028612, 0.48163727356981256, 0.3891458918843266, 0.3145708022420838, 0.27146199360774365, 0.26079212518533407]"
73,"[5877, 3186, 3520, 4578, 9379, 6234, 8613, 3602, 4111, 812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633819931023513, 0.8921619831453083, 0.7993517407167865, 0.6923136740037817, 0.5889761302104509, 0.4996619690563045, 0.4085328387551579, 0.33104305191846495, 0.282288305287401, 0.2599655018529123]"
74,"[8792, 2352, 7660, 1887, 8735, 1121, 6569, 7557, 4958, 4866]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.965444397619692, 0.8968281045316777, 0.80444967435561, 0.6947731640482262, 0.5936141633065698, 0.496300425271111, 0.42064098156359725, 0.34371350564322983, 0.29784272782074844, 0.26965172974192647]"
75,"[3446, 4771, 181, 7699, 4441, 1848, 9947, 3554, 3747, 1041]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642240410320951, 0.8933079113627428, 0.7964412494053815, 0.6901393980083197, 0.5774716636861466, 0.46707287240702877, 0.37353585496804914, 0.30146818035249456, 0.24231764682857285, 0.22397310863916522]"
76,"[4195, 566, 1501, 9732, 3222, 2621, 3121, 8127, 6576, 7936]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.96422269309371, 0.900997288790475, 0.811377384199272, 0.7008619093810251, 0.5883340153242321, 0.47964373140250816, 0.3860024628909424, 0.326989238797562, -0.28645081026586305, -0.2658501807465665]"
77,"[6503, 2381, 9244, 7824, 6021, 7302, 6326, 2193, 3999, 5500]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637765702948726, 0.8976856518077349, 0.8066144975848327, 0.703310591218523, 0.5830041151371227, 0.4814726393835419, 0.39187747989136473, 0.32399446186626935, 0.28885424749746696, 0.24963866423340444]"
78,"[9990, 2901, 6189, 9711, 9008, 3329, 7824, 7248, 6100, 7546]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9660837984974453, 0.9002958471792212, 0.8075425240933779, 0.7013558677228114, 0.5955827652079303, 0.49207803431906505, 0.40112330401411794, 0.32278262395248414, 0.26351781110357647, 0.2272928437557594]"
79,"[3877, 1398, 1879, 7123, 293, 8283, 6117, 9368, 9925, 2528]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633583801115275, 0.8928903603771888, 0.799041184039955, 0.6899459104568825, 0.5793618638361338, 0.48119538526596894, 0.3806907414122424, 0.3111101803192082, 0.2718129438573065, 0.2344535459238618]"
80,"[8751, 8636, 7609, 3152, 3447, 1527, 5589, 775, 4908, 1479]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963989816745773, 0.8966255501485889, 0.8037960679201821, 0.7026945853844644, 0.5921848728675808, 0.4893309002050318, 0.4075436448927923, 0.34239270529583965, 0.2982522508848538, 0.2662402927460035]"
81,"[6689, 2180, 322, 2527, 1738, 8486, 9560, 6951, 4700, 4626]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629699748349652, 0.891979190558284, 0.7995379264429817, 0.6945271178351121, 0.5889265230409858, 0.4855974231353972, 0.3954209686417381, 0.321327375672148, 0.26586431247576775, 0.24585741357966434]"
82,"[9719, 2200, 1953, 4543, 4037, 1817, 7661, 9683, 5685, 8545]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642386190728235, 0.8941952307284169, 0.7984861590092694, 0.6977347128820051, 0.5887452362311908, 0.4858627095427785, 0.3998689205763205, 0.3372110996543732, 0.2839859103415411, 0.2643113272144733]"
83,"[6361, 7604, 761, 7031, 7824, 1143, 2686, 6110, 6556, 6081]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642395246978672, 0.895842268230546, 0.8021805144425129, 0.6902615906197523, 0.5814116448692543, 0.4792257597832539, 0.3810535292666488, 0.31012473148936665, 0.25363139164007786, 0.21802118014540814]"
84,"[3498, 2625, 961, 9228, 8629, 9513, 9636, 2972, 6635, 4984]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624448430517657, 0.8992952524188778, 0.8087600702654687, 0.7001580444775684, 0.5916335655802087, 0.4899046485918211, 0.3994338767958451, 0.3371372238314785, 0.305655606271299, 0.28917183520382]"
85,"[2788, 3139, 4964, 6659, 6752, 1423, 1360, 8038, 9611, 6029]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621890035002393, 0.8891349799167881, 0.7940740373853102, 0.6891927472706953, 0.5788821799865217, 0.4735816200385157, 0.3775628111249172, 0.30618920255139326, 0.26671427424398675, 0.2576818449782285]"
86,"[9854, 2535, 4365, 980, 4042, 8177, 1377, 4125, 4588, 7796]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9639990455050615, 0.8949903604267937, 0.8066038679140198, 0.7017931705707521, 0.5887136319246261, 0.4893588930959225, 0.41536626794877723, 0.34976880216221873, 0.3053693296693684, 0.2803318835854449]"
87,"[6, 5778, 9266, 4039, 4230, 5011, 401, 378, 3430, 513]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630841252165191, 0.8949953916980355, 0.8056893928348141, 0.6962869283957352, 0.5800016025149621, 0.4715525668458388, 0.3848083857386318, 0.30677684610582456, 0.2577824054576306, 0.23146116113864432]"
88,"[3664, 7917, 3179, 1639, 9846, 9819, 6862, 3569, 1510, 4901]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963782847707398, 0.8961022165616013, 0.7993423861023475, 0.6882782150139123, 0.5732000071217108, 0.4798078487756298, 0.38366567657643585, 0.2997277808546713, 0.2511163233403647, 0.2230090493885301]"
