run,indices,signs,weights,results
562,"[2001, 1336, 2697, 2176, 3164, 7987, 6432, 8764, 4872, 5898]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102148405861963, 1.211803387863801, 1.324261348808557, 1.4470585039351882, 1.557333088356277, 1.541841628218579, 1.6199878051667171, 1.6724632098270225, 1.7104951523704917, 1.8421907330286547]"
563,"[2310, 2356, 276, 287, 7255, 5093, 3766, 7720, 4483, 1229]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1047939638912496, 1.2212758374147519, 1.3472793970428563, 1.4605831256550779, 1.5528867781515983, 1.6698822895354595, 1.8198221399317165, 1.8646980422579618, 2.032564945946438, 2.0888012036511254]"
564,"[1555, 5169, 1742, 5572, 1310, 396, 5472, 7482, 9411, 3540]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021404063804259, 1.1679504078294594, 1.2314386798660188, 1.3210027856556914, -1.3855765236089654, -1.4327731539287338, -1.5560850051160982, -1.602847683016136, -1.607899689076172, -1.748021387471501]"
565,"[3225, 9207, 2850, 5211, 5891, 2510, 7459, 1534, 6591, 7393]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041385292493966, 1.2176559298551977, 1.3317371180803848, 1.4140367108338174, 1.5447783851243138, 1.67309646620368, 1.7898924918930552, 1.8959664507828669, 2.00786395409951, 2.129055540341843]"
566,"[935, 4353, 4145, 6122, 8275, 8101, 280, 2583, 5064, 2200]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0915661047197627, 1.1921208938855314, 1.1925022316553848, 1.3040927010933367, 1.3405463916821232, 1.422077388347174, 1.366953791353006, 1.4267644121093919, 1.5440146468155824, 1.588682737755439]"
567,"[9982, 8270, 6881, 5670, 2279, 9209, 5479, 1877, 8848, 6067]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0995060439338304, 1.1944800382997847, 1.254250628884904, 1.365888391193614, 1.4285637867144152, 1.4900318211870476, 1.5238729967344569, 1.568368453361253, 1.5145006386516544, 1.4862564546662336]"
568,"[2404, 9150, 4597, 3035, 3759, 4702, 6170, 7279, 6751, 9014]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1047971179961822, 1.213954387360598, 1.3232556789885017, 1.4512733611465423, 1.5870049870505474, 1.6920989984915056, 1.870558174490457, 1.927563848445806, -2.0707795421197077, -2.104599100501003]"
569,"[8666, 7507, 6888, 6127, 8537, 6383, 4260, 9665, 9712, 4502]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -0.0013259945969370526, -0.010353480674113987, -0.03401345977184355, -0.09484533127747047, -0.14121575918457543, -0.2033670791496841, -0.4056866028774927, -0.7186841462123784, -1.1186964323750057, -1.3164764237560924]"
570,"[4184, 3565, 7692, 3775, 9262, 9620, 7738, 970, 3289, 7700]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1041321748480228, 1.2141040831922911, 1.3202130095115743, 1.4315374443919875, 1.5397171072723081, 1.5641020546270017, -1.7490225851992074, -2.092444145715018, -2.3190795432294604, -2.6009590375130145]"
571,"[5730, 7193, 3137, 8881, 413, 2890, 2306, 7377, 9265, 1568]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1020482335321458, 1.2120040715574862, 1.3081968510599224, 1.376985937996658, 1.4411266075542577, 1.4892026046159699, 1.3777299656125048, 1.3453349181698036, -1.3794750389406234, -1.2924188718106862]"
572,"[4678, 6899, 9231, 5269, 4609, 2489, 761, 757, 9508, 453]","[1, 1, -1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.081131436090722, 1.1591474398389856, -1.2001376047578491, 1.3023524574252203, 1.385737581926729, 1.5249064549082703, 1.6148856809579897, 1.7503390913959902, 1.8708061085020293, 1.9297022271175934]"
573,"[5679, 3603, 1245, 8531, 1872, 9596, 7765, 9006, 5459, 9645]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.104800364244034, 1.2206016292791426, 1.3445403658755803, 1.4784876530890618, 1.5848457204333217, 1.71319502927037, 1.8359433265570813, 1.872969672593149, 1.993717391899219, 2.076103659462454]"
574,"[4208, 6001, 2314, 5993, 2162, 9871, 6010, 9638, 3793, 4094]","[1, 1, -1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, 2.725552231681011]","[1, 1.1021515752945876, 1.2030656758585592, -1.2899969287526962, -1.3992207886348096, -1.4531398077726276, -1.5309676725207575, -1.5385414604428729, -1.6309178447448809, -1.6904331182242889, 1.688673822487426]"
575,"[9326, 604, 5589, 3634, 5880, 9349, 8614, 7024, 5006, 7233]","[1, 1, 1, -1, 1, -1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0862939996425662, 1.1954173742488208, 1.2862766359398918, -1.362914453819882, -1.377723194988839, 1.3760788180692147, 1.3875097686038422, -1.489213574951656, -1.5679523043474777, -1.7350370149125312]"
576,"[8437, 5373, 9076, 2224, 1755, 5145, 2664, 6460, 677, 1357]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1028078101801557, -1.2086046505869519, -1.3080899880588681, -1.415026099651187, -1.5437906098253285, -1.6896831430571853, -1.8233362747105422, -1.924307014913841, -2.071970898783638, -2.15084110583403]"
577,"[9564, 4479, 8130, 2291, 4617, 9852, 4330, 1142, 2254, 6649]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1001872762911764, 1.191980196466396, 1.3010996012373006, 1.41060155924098, 1.5538639876700964, 1.6597566013806702, 1.7811118517026996, 1.9047903174372138, 2.0171424485948894, 1.9995846731783327]"
578,"[3920, 9105, 3944, 1939, 7689, 5562, 2584, 42, 2420, 7683]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, -1.0675414731828547, -1.1434906893290673, -1.2635669260646547, -1.3877036554943658, 1.4902177048055154, 1.5786538732723645, 1.6906092219878168, 1.817841567764837, 1.7272764129360518, 1.648468313190916]"
579,"[2001, 5913, 3136, 6217, 759, 501, 1426, 7899, 4938, 5710]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102148405861963, 1.2096139725282993, 1.3182108269318977, 1.4338384108791824, 1.5235591495544043, 1.605857006364512, -1.7517897866725198, -1.7766379386295479, 1.8763040219860627, 1.9104515754804214]"
580,"[8453, 7011, 9064, 6186, 2808, 7838, 7580, 3005, 3057, 8255]","[1, 1, 1, 1, -1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021420093637881, 1.214656980653389, 1.3283918514517634, 1.4443681965590678, -1.5574670313259862, 1.6252977198786827, 1.7712765850522323, 1.7658661859039508, 1.7970202308537426, 1.7056995316730807]"
581,"[446, 8699, 779, 4602, 8501, 7973, 6554, 524, 6163, 4452]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0896276976255883, 1.1887339411725808, 1.301024480516658, 1.4009659333664612, 1.4921069703272796, 1.588075614063456, 1.7150683215332678, 1.902377672058056, 2.022011069519172, 2.1385974810130257]"
582,"[5923, 7553, 4445, 8593, 6775, 7301, 4177, 9513, 9130, 618]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1020751940695965, 1.2018986277255466, 1.2882300396364472, 1.355028676754589, 1.4843779542680806, 1.6015214249257648, 1.7252342058021477, 1.8352966792201348, 1.9683125252026517, 2.097020855310858]"
583,"[902, 3350, 7114, 3156, 9624, 6260, 3717, 5506, 427, 4530]","[1, -1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1001462686144603, -1.2094554192420297, 1.3204960247613082, 1.429868784225182, 1.5646605268748937, 1.7046693764680552, 1.8244896602428697, 1.9171901298869327, 1.9606695324356065, 1.992008896223939]"
584,"[9189, 5891, 4011, 2595, 4181, 9295, 947, 1624, 3056, 1315]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0968476451831517, 1.2074179867104726, 1.298384631440048, 1.3226301676538401, 1.3769383115168887, 1.4535680911816435, 1.4820998948689612, 1.5346727154251398, 1.6195597502800212, 1.6962007510855495]"
585,"[8181, 6359, 8945, 8284, 9684, 4015, 7903, 7222, 8058, 6389]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.0942179629256599, 1.1756898672377039, 1.2972855193176136, 1.4181892191717913, 1.5414307162606382, 1.6188656505967425, 1.7641244405676584, 1.8241964503482788, 1.93329305267816, -1.8279035407185298]"
586,"[1012, 279, 41, 788, 2596, 590, 4214, 7003, 9732, 3563]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0988282600492998, 1.202973383213196, 1.310305573976733, 1.4364142330361322, 1.5332883816128327, 1.662872019815282, -1.83811362703247, -1.9548698347363924, -2.089132568706052, -2.0661943263483233]"
587,"[3573, 2098, 1668, 6160, 5477, 6927, 5641, 8058, 3425, 3876]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -1.1041385771237309, -1.2162079325155857, -1.334076099653633, -1.4356641547369755, -1.5560271055127737, -1.64826874408423, -1.7699264717431633, -1.8753327207389323, -1.9521897247729652, -2.0332496592845466]"
588,"[8371, 454, 6331, 9792, 5344, 2963, 929, 4720, 236, 15]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, -1.0961827154623187, -1.20716816076004, 1.329493802480142, 1.4636116856554584, 1.593795882684105, 1.677057345717201, 1.822544702624137, 1.9456616380745368, 1.9889374723721094, 2.0133656403798668]"
589,"[7468, 4740, 5526, 1505, 9938, 6839, 4192, 1592, 3242, 2341]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988218673646704, 1.1753653633703462, 1.2699883426348817, 1.3629805093316187, 1.431537522514458, 1.4179044574057174, 1.5392381504752657, 1.6508373262605072, 1.8146074342088014, 1.93466524066151]"
590,"[6378, 7751, 9956, 7628, 2852, 6590, 6844, 6359, 797, 2824]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0995088972922318, 1.200657807037581, 1.3287010953490332, 1.462798307507422, -1.551558840369846, -1.69321470700766, -1.765385432110536, -1.8031476174867112, -1.9113903706765736, -1.950183255561034]"
591,"[9234, 4617, 6329, 4151, 5544, 1569, 9530, 3405, 5973, 2031]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1041385751960293, 1.218415558717603, -1.342004727031357, -1.454043279333579, -1.5228481512491827, -1.6132425400541388, -1.6767385792075291, -1.7727592987414869, -1.8600697639570516, -1.9537655726200536]"
592,"[8491, 4331, 8654, 5670, 627, 9449, 5092, 5364, 8164, 559]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0995092173670329, 1.1982103248700706, 1.3099397448427632, 1.4359152011810323, 1.5087020482452518, 1.512394171115494, 1.6110912179927495, 1.7582029042391465, 1.7735385486689295, 1.7934211899452333]"
593,"[5025, 545, 5282, 8668, 5586, 7172, 6002, 1914, 601, 8339]","[1, 1, -1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.104800364243752, 1.2183405669879417, -1.3390743721034926, 1.4676242873197023, 1.5985261603321943, 1.7291827055400837, 1.8256758067875618, 1.9738941539045165, 2.036558427279438, 2.1370500731206277]"
594,"[9491, 828, 5158, 3315, 6266, 1667, 8957, 8025, 6726, 4812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014977375578463, 1.2087214765440077, 1.323410824935685, 1.4452617120754503, 1.5876974209226817, 1.683213678005301, 1.8443907307958185, 1.9779294107219436, 2.084033373191952, 2.210053316911233]"
595,"[9662, 3187, 4912, 3378, 5020, 1528, 4343, 1036, 5518, 1229]","[1, 1, 1, 1, -1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0987919427449289, 1.2020411249732463, 1.2826878117282452, 1.2829149519447631, -1.3784550020774977, 1.501485145317324, 1.4554589044055357, 1.5917562092657422, 1.7286066202071535, 1.7676141586314111]"
596,"[7380, 6438, 8462, 8595, 388, 9143, 7171, 6155, 8446, 9681]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0982722128090485, 1.2036778190821371, 1.306672539868223, 1.4176273618207005, 1.5105447320776257, 1.6459653006019712, 1.6927085379561102, 1.8100824998333584, 1.7857643539784034, 1.886756837682698]"
597,"[6345, 9628, 5100, 7633, 3692, 3357, 914, 1262, 2756, 1465]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1048003642437285, 1.1893902709215094, 1.2891020834255256, 1.3623402811527234, 1.3699470546079193, 1.4041154488535257, 1.5464421980251202, -0.5720303213317284, -0.7673400684550893, -0.9363559798832961]"
598,"[1180, 3657, 1909, 4336, 7874, 2958, 5297, 2200, 4213, 4104]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021372274144676, 1.2113622843326968, 1.3090270408891491, 1.4277838778309708, 1.5211181170454608, 1.5719261850828663, -1.7467191758569838, -1.7969593760600078, -1.9030651587907466, -1.9858368173655974]"
599,"[3969, 9220, 1908, 8266, 8305, 9676, 10, 5667, 454, 32]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -1.0804174718686868, -1.0930280476566347, -1.2124718760142796, -1.2721812289683192, -1.3038899581851753, -1.3737855999587205, -1.3148783491795846, -1.350869465448224, -1.4202491779604216, -1.4258291713398543]"
600,"[3798, 3880, 4661, 2203, 3889, 6901, 5561, 2069, 6710, 1689]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -1.0988346507201907, -1.1884660873769877, -1.3081676548342895, -1.4337305242846063, -1.5079406184476585, -1.6074888343202611, -1.7219255303095744, -1.8697869567988379, -1.9138399576642613, -1.9705130747206463]"
