run,indices,signs,weights,results
643,"[7579, 4127, 3881, 1052, 2500, 6870, 6000, 6711, 4038, 285]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.073664675207063, 1.159038697051631, 1.2428291275479777, 1.3211530867642802, 1.393016625569043, 1.4597521081724767, 1.5163683521132922, 1.554332799169959, 1.6505231101937885, 1.7742607193634092]"
644,"[7166, 6472, 1677, 4052, 7445, 7279, 3233, 4448, 3312, 981]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077829156014718, 1.1557066500456896, 1.2338609501312336, 1.3145839587428487, 1.4086929270941395, 1.5077249849750043, 1.59857184319207, 1.6757298910500749, 1.7460048463556788, 1.8305540753252796]"
645,"[605, 7113, 2883, 4158, 287, 2261, 3146, 4858, 827, 200]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0790655606871251, 1.161542466242992, 1.237393116648135, 1.3119489492224874, 1.3813603779526222, 1.4417511534479202, 1.5195399921733397, 1.5862374255353677, -1.6473631995974087, -1.7055493823937133]"
646,"[1471, 6225, 6381, 4452, 4924, 6085, 2006, 8222, 16, 6175]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788457693560531, 1.160444100636139, 1.2468054992267825, 1.3306582229642745, 1.4029424851084378, 1.4605507696001472, 1.513940810554968, 1.6094173476413665, 1.692506159120492, 1.8183235310119836]"
647,"[6543, 6313, 4596, 2661, 7871, 4604, 7362, 6277, 1497, 7602]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078968709909862, 1.1633454644245056, 1.2499072094040204, 1.333931902988821, 1.4131349050481448, 1.4827799094828757, 1.5632122296524342, 1.6398319904237788, 1.7385477506661169, 1.8242100236840972]"
648,"[3716, 2125, 8085, 3135, 6927, 3942, 7908, 3465, 7051, 4911]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786713614378465, 1.160659549294691, 1.24425717696821, 1.3229623292388333, 1.4071642539955007, 1.501977991643705, 1.5676270432217416, 1.6225855689697113, 1.6743911315684123, 1.6695623160699562]"
649,"[5144, 4019, 3316, 5510, 7839, 4623, 5028, 3299, 5268, 4005]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0775333095188349, 1.1580920342317977, 1.2426251190556774, 1.3182365042694062, 1.4031968654648372, 1.483432947228314, 1.5794398793486022, 1.6538349926149736, 1.7192603538460833, 1.7429572230428583]"
650,"[6755, 3934, 5413, 7451, 2847, 7841, 516, 5129, 2549, 2128]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785104490294468, 1.16006834128696, 1.2460715673561558, 1.3305786635177679, 1.4083247216895654, 1.4882838164772376, 1.5581922946838795, 1.6065890316943707, 1.7122614615622402, 1.8167557508153864]"
651,"[2647, 4669, 6482, 4536, 2176, 2033, 412, 882, 6890, 3428]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.07953783890797, 1.1629666686479758, 1.2429582300868995, 1.3312410783163362, 1.4254189364026748, 1.5182297859182805, 1.621224284768385, 1.7131014716345305, 1.758133877939328, 1.7667938237489509]"
652,"[7124, 5113, 6886, 2730, 1992, 5060, 3802, 7343, 7224, 4351]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788893947159381, 1.1589091220667829, 1.2428434420618522, 1.3271890527778314, 1.4090236058739112, 1.487003396933453, 1.5636218875723467, 1.6343128173777968, 1.656762307255561, 1.6885515133030795]"
653,"[4895, 8138, 4931, 3491, 6162, 756, 6323, 5514, 2840, 2081]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079591175408432, 1.1600101300742685, 1.2433971821016256, 1.3270464810895082, 1.408396031318242, 1.4826213188276822, 1.5328549492061134, 1.5916681450684023, 1.6258328860597662, 1.7047883373440504]"
654,"[5127, 7499, 4608, 1081, 2392, 3286, 2585, 5271, 6400, 4473]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0791173691815246, 1.1636789939141816, 1.2539335746596316, 1.33873468160797, 1.4280974708273608, 1.5150361636370953, 1.5927072127914101, 1.686352241222163, 1.7741038207471544, 1.8510338749038535]"
655,"[8116, 1641, 7817, 5009, 8067, 829, 4244, 7541, 6025, 5090]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0769203344108647, 1.1598489612680123, 1.2401573807496575, 1.3196494963460652, 1.4163163069680782, 1.5057556491108832, 1.5912092808464549, 1.6454371725482495, 1.6560235322629844, 1.604569175635472]"
656,"[4198, 5717, 445, 3220, 6569, 1647, 7418, 137, 2804, 4701]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074800497140633, 1.1585044752320495, 1.239899154687237, 1.329242552140079, 1.4162590698200208, 1.4932266759319652, 1.6051329322466197, 1.6483626498163577, 1.6897938541203483, 1.8359203875503867]"
657,"[4201, 3037, 6494, 866, 2049, 6572, 1995, 5044, 4831, 5149]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781079939591296, 1.163929658135815, 1.2505754593435485, 1.339906231514483, 1.4251203380783677, 1.5194753058395296, 1.6253981823802788, 1.7191613214627555, 1.8065423974879766, 1.8929823702085389]"
658,"[853, 5896, 6725, 5309, 6156, 2109, 6574, 7119, 587, 3891]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0794289570870137, 1.1604472835602493, 1.2311644245984752, 1.3198421148279447, 1.4129350013126862, 1.5019355918328614, 1.5622652729237623, 1.626626723443687, 1.6957417727145483, 1.7406279452073878]"
659,"[4977, 736, 968, 6117, 4941, 741, 1312, 4358, 4550, 5878]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0766613249665813, 1.156119474514486, 1.2371706323009792, 1.3216515808450524, 1.406210052027901, 1.4884926856916902, 1.5593730336950176, -1.6492721801020034, -1.7172244484896755, -1.854381265049376]"
660,"[2, 7423, 2229, 7395, 7900, 8167, 2841, 7819, 7742, 6555]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780921379281405, 1.1514196047776717, 1.2474161000486061, 1.333539759111974, 1.4100339255914893, 1.4888149361319971, 1.5530502126705092, 1.6045925815373074, 1.662001558686511, 1.757171866801057]"
661,"[2931, 2027, 5046, 2746, 3318, 4058, 6988, 993, 4073, 1746]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0744783030391833, 1.1450715485997485, 1.2213947257249724, 1.3098086946346472, 1.38835667361287, 1.481607913405343, 1.5975135005141319, 1.7091922931095958, 1.8181614876566277, 1.8873565685623406]"
662,"[3437, 2864, 8182, 5803, 5336, 6997, 3285, 6956, 2206, 4917]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078115047858754, 1.16042339635157, 1.2492463094617297, 1.329286834990882, 1.4151212768268824, 1.4900366101870473, 1.5574706570140193, 1.6160661352790782, 1.6905348920112135, 1.7812892440807961]"
663,"[1754, 6929, 6149, 911, 5056, 58, 8068, 525, 1565, 1497]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0799642308405626, 1.163286706635023, 1.2467519608342992, 1.3174206132392783, 1.3826578925884432, 1.4301387043445843, 1.530601983943469, 1.6105519282608922, 1.6669135957617465, 1.7781263725677219]"
664,"[89, 1817, 5928, 2850, 6469, 4424, 6937, 4680, 3860, 2066]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0786528761656502, 1.1593739268064178, 1.235022475041597, 1.3142300267072804, 1.3838305954666765, 1.4566063081329748, 1.5442316556872253, -1.5962995614743085, -1.666170438500164, -1.7283931756537234]"
665,"[1682, 1177, 7345, 4514, 6176, 4704, 7165, 6457, 3156, 824]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079801620629955, 1.1546145048698595, 1.2427772996004964, 1.3296710885229397, 1.4174568703960624, 1.4907538780457252, 1.5672551422580312, 1.6578070540097036, 1.7247542631902617, 1.8018983182234523]"
666,"[7478, 5461, 5416, 340, 375, 4908, 4790, 2484, 6522, 2285]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079772229634783, 1.1652579130894185, 1.2491463469718556, 1.330977295217312, 1.4149398229427426, 1.4866733039126414, 1.5436016687689735, 1.615306332562807, 1.665654422092572, 1.738069455202586]"
667,"[3601, 3775, 6036, 4318, 5851, 1357, 6643, 3376, 4904, 7286]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776195671664752, 1.16063685298318, 1.2453830424155568, 1.3184736880802228, 1.4088585001187146, 1.481255268894717, 1.5415118405695787, 1.6161154327719736, 1.7191441015986388, 1.8467153821619453]"
668,"[3444, 7573, 1152, 4710, 4206, 5050, 3485, 109, 3225, 4507]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0801137568769066, 1.1620581303203235, 1.2379751068906866, 1.3095826535386705, 1.3966551841308008, 1.4650592272971272, 1.5283792458124057, 1.5333812727376834, 1.5961997532078722, 1.6410278907739966]"
669,"[5010, 2744, 6333, 4802, 1652, 8096, 5476, 2674, 4616, 4772]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0770173336583053, 1.1595964343322502, 1.2461271495856387, 1.3354382417724568, 1.4298113686650242, 1.5259208801328765, 1.6048705388565225, 1.6954092496627866, 1.7564744956968954, 1.8420132450087845]"
670,"[6259, 6595, 5063, 5598, 1556, 6213, 1621, 7525, 3691, 2329]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780896018498065, 1.1437348977397777, 1.216753493768613, 1.3009069613432585, 1.3738423066370045, 1.4568176117335891, 1.5332031786272164, 1.613891778770354, 1.76971732833827, 1.870384409033075]"
671,"[467, 2341, 6806, 1625, 1004, 1960, 6223, 7233, 1380, 6033]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078865752160006, 1.162804419310871, 1.247708314938336, 1.3384843404357638, 1.4229186110860155, 1.5002172620299272, 1.563398051171277, 1.5862872673903368, 1.6104878867282284, 1.696350980115705]"
672,"[6259, 574, 7338, 7065, 5768, 3263, 6198, 324, 948, 1965]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0780896018498065, 1.1554948784469974, 1.2420406847549763, 1.3223211079784156, 1.407007494575856, 1.4838707596216372, 1.55712320506074, 1.6055204587383178, -1.6744130706977431, -1.750563986313106]"
673,"[3581, 1242, 4502, 7509, 4286, 7130, 2662, 587, 5316, 7388]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0779496274542908, 1.1599124346718046, 1.2464170857326327, 1.3313423806544273, 1.401065515345822, 1.4702819355964871, 1.5059961962568262, 1.582022765473953, 1.6524136171459558, 1.770712160524828]"
674,"[6990, 8167, 6769, 2504, 6195, 6308, 608, 7454, 2290, 7551]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778609320782442, 1.1605430415582585, 1.2431632944712625, 1.3290227078210475, 1.4050754255316023, 1.4814944621035941, 1.534673669555893, 1.5943997436309196, 1.6937179090442047, 1.7520786845897904]"
675,"[7478, 5548, 3269, 6306, 6198, 1027, 8112, 2178, 5369, 224]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079772229634783, 1.1636322015147547, 1.2487554610311167, 1.3270206874166626, 1.4070730358513701, 1.5021996985249764, 1.5671616166519398, 1.6424154301710543, 1.6651015667303473, 1.7519659884055023]"
676,"[4150, 849, 6404, 7535, 4750, 5100, 6643, 5040, 5113, 3167]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0758609422899277, 1.1606497546559453, 1.24388945112338, 1.3307120334751898, 1.3998955015240055, 1.494303437975258, 1.583935806555916, 1.646699573884532, 1.749135747598727, 1.812998508140729]"
677,"[3921, 1460, 4433, 4032, 4436, 1025, 3699, 3408, 981, 6650]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788891967630048, 1.1631284283040075, 1.245184313652089, 1.328550191928889, 1.413354073698424, 1.492128208182797, 1.5698167785629502, 1.6273238081756622, 1.7189875428818508, 1.7790922926221828]"
678,"[3931, 5445, 376, 6939, 7975, 7852, 2545, 404, 7457, 6922]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0778129814444914, 1.1610721289640702, 1.2480132635420587, 1.3327065683684827, -1.4113701338348654, -1.484021493111236, -1.5507383937180816, -1.645677024380085, -1.7771475261217535, -1.8466795187551608]"
679,"[4052, 1089, 2834, 1543, 5194, 5126, 5890, 4042, 8219, 1853]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0791116038591437, 1.1567671620808972, 1.2449431936826085, 1.3191085843346446, 1.404803250478569, 1.4649759626080052, 1.5176793526926133, 1.5678755089073286, 1.5791279207671505, 1.68117499726289]"
680,"[3006, 6923, 1658, 6533, 2651, 1773, 7607, 4647, 1971, 7599]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0795883452388282, 1.1623576211541455, 1.2494187420229688, 1.3323388734853892, 1.4174143359229592, 1.4841069068412769, 1.5410092330149219, 1.6292157376127485, 1.6923345140463026, 1.7733775273926495]"
681,"[862, 2142, 2970, 551, 2698, 2055, 6758, 3959, 2842, 3079]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0766260637989238, 1.1587146650275812, 1.2480532862598814, 1.336841266755463, 1.4263278199104685, 1.4879099072580821, 1.5635446094754484, 1.6371815460704737, 1.748083634239705, 1.854011016242044]"
682,"[3863, 6333, 7531, 2340, 236, 2598, 8114, 4213, 750, 7185]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0798104232376993, 1.1630511695138228, 1.2451583731766291, 1.3156462343288744, 1.3693857058110745, 1.4330413700700513, -0.2337767161416544, -0.3162592380858849, -0.4441660647319471, -0.6784490827624238]"
683,"[4943, 5827, 392, 1085, 2660, 6282, 691, 853, 2205, 7676]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0797071427880565, 1.1617596228858427, 1.2466994792276582, 1.3307280751782893, 1.4238206723486715, 1.5051158412375605, 1.574626332440968, 1.6223368383830108, 1.6634971378215915, 1.7069328925899045]"
684,"[3508, 5140, 5545, 5979, 6313, 5639, 1029, 6244, 2161, 5620]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0790219820270048, 1.1610221855193914, 1.2411606352935478, 1.3223814138848438, 1.3966119806396977, 1.4654798016489787, 1.5567644952642514, 1.6844419103348218, 1.7800467229005452, 1.860580793338539]"
685,"[4039, 7083, 6692, 6776, 6925, 3714, 6680, 445, 3252, 1165]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788090239450479, 1.164056811059777, 1.2474233988480237, 1.3375281236922945, 1.4231917373753782, 1.5120955823479894, 1.5923662182356062, 1.637942470869177, 1.6694706311157894, 1.7178484240843783]"
686,"[3430, 3441, 5360, 4536, 4220, 1021, 1988, 3981, 1478, 5426]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079263069543021, 1.1600044179213223, 1.248427531521877, 1.342024802001204, 1.4289244922975477, 1.5056187947792519, 1.536297726992576, 1.5867094947805778, 1.6270837534627494, 1.6924040215875713]"
687,"[4252, 598, 2238, 1931, 6742, 1049, 4471, 6294, 1950, 2103]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0775914830916218, 1.1612350430476646, 1.2472038882005827, 1.3266894118045365, 1.4117851826881243, -1.497486447893044, -1.5912828392529803, -1.6723071968614984, -1.7578420919821889, -1.864481388004234]"
688,"[3730, 5428, 127, 652, 239, 2830, 5674, 5829, 296, 5276]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0800916114862398, 1.1604251824205352, 1.2465354166456404, 1.3342200657750976, 1.422049965184979, 1.505838816443058, 1.5746766520791555, 1.6132837752379896, 1.638949266154111, 1.6720361409944062]"
689,"[7684, 510, 7617, 1003, 26, 1097, 4843, 3914, 5056, 4520]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079176415495128, 1.161956100183521, 1.237347131942636, 1.3211296778378634, 1.3965126969477724, 1.4576772294361695, 1.5343280150720804, 1.624211793478555, 1.698469484139643, 1.8116481638727726]"
690,"[6070, 6893, 7806, 7478, 4778, 459, 7939, 2530, 7528, 5382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079099241879519, 1.1608105898079444, 1.2427343937216455, 1.3249267810419556, 1.397553451554153, 1.4786643298099715, 1.5740787242970387, 1.662062216061353, 1.7669922822493227, 1.8737031572663605]"
691,"[814, 332, 5162, 1739, 3674, 6961, 5787, 5824, 5029, 7123]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074786170961034, 1.147768002066214, 1.2356137397015243, 1.3226131428071541, 1.4079782089181747, 1.4848215614544649, 1.5662621397735865, 1.6240945041600974, 1.6720215111464105, 1.6701176256026056]"
692,"[3068, 6969, 4395, 2625, 4895, 4935, 847, 5561, 2514, 1424]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0762832937929638, 1.1550356218461098, 1.2349646969021781, 1.326314633536738, 1.4127186381433157, 1.5076950274591492, 1.595645333379015, 1.6822427870001073, 1.7499350127948434, 1.8427264394623197]"
