run,indices,signs,weights,results
51,"[650, 2398, 4548, 1909, 2517, 3216, 4102, 4963, 1102, 4684]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0794148254626739, 1.160115861344801, 1.2467468953111698, 1.328855149603323, 1.4112032432168764, 1.4903821194175717, 1.568258580447256, 1.6497178213454486, 1.6997280705123197, 1.7883786022062507]"
52,"[2021, 5398, 2451, 6597, 5866, 5405, 7005, 5774, 3810, 2283]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0785487906221052, 1.152164344356373, -1.23649569777971, -1.3292517828755082, -1.4228894066612399, -1.5098000557109483, -1.604892968717236, -1.7044440657000146, -1.7872411486444155, -1.824964960969212]"
53,"[7105, 7522, 6098, 3714, 8138, 1407, 281, 2166, 2476, 4266]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.078569417425588, 1.158087690808921, 1.2363075625006736, 1.3195850899925785, 1.3981043524210766, 1.4714265606054553, 1.5606717898343392, -1.6434685068245096, -1.7490812330957228, -1.8375102780152572]"
54,"[1447, 1382, 5930, 3156, 301, 8109, 4693, 100, 5852, 7359]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776764095345315, 1.1590519750573802, 1.2458709706066347, 1.332428558851575, 1.4106040915146145, 1.45833847388812, 1.5428065572966516, 1.6451144403925992, 1.7169933210150743, 1.7876130981460314]"
55,"[967, 3972, 5990, 5139, 6898, 4350, 4732, 3729, 6205, 4244]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079002307629244, 1.160500487435723, 1.2439364807725772, 1.3280367627298038, 1.4104798647661383, 1.4904477754417327, 1.55932968168148, 1.588754476601162, 1.6661891660423178, 1.757851841737805]"
56,"[5751, 5547, 6880, 550, 7626, 5034, 4403, 8126, 3783, 2145]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0763368886727087, 1.1586733493006591, 1.2439865249762314, 1.3370191191136034, 1.4280886963998958, 1.5190753578602822, 1.5820419401849997, 1.6590596690737531, 1.7551066500880426, 1.8705340537077093]"
57,"[4254, 3657, 2319, 909, 8058, 4716, 6059, 232, 4382, 4140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079620800235132, 1.1639206037786296, 1.2475551972776604, 1.3389063295644128, 1.4287821302914818, 1.5070748744107123, 1.5937052232479803, 1.6473121105551807, 1.7303119330306405, 1.7940281656169603]"
58,"[5991, 3978, 3859, 2662, 219, 409, 6472, 2706, 1215, 3850]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078883602682727, 1.1593966252164425, 1.247789497882997, 1.3273788686616024, 1.4156104588495508, 1.5107194490567892, 1.6016092844116656, 1.6571825360800323, 1.6637176056925138, 1.6510665578638684]"
59,"[6018, 3606, 8087, 3124, 1947, 424, 6728, 7098, 3607, 3429]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0787049419862496, -1.1592216873815357, -1.2455418820591047, -1.3339876332781415, -1.4212734786295795, -1.4878779419289214, -1.5441710351108615, -1.6308828188543538, -1.7081135763039148, -1.8471301792048758]"
60,"[1713, 2089, 4468, 4273, 6222, 5696, 247, 7266, 1529, 1241]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780255677970447, 1.1618030789336091, 1.2467801414851662, 1.3270060428271664, 1.3988056258275015, 1.4579406768293506, 1.520522192693524, 1.5706409733695257, 1.6405867352464603, 1.726722231113856]"
61,"[5966, 6427, 1445, 1463, 2871, 2571, 5064, 660, 7417, 1575]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0778920698806393, 1.1583546151212045, 1.24496336763574, 1.3268061630637826, 1.4111597836146117, -1.4668412019602415, -1.5629796732499666, -1.634886447450122, -1.7254364984765804, -1.773841623286519]"
62,"[1177, 4484, 7748, 1803, 4462, 7721, 3566, 1658, 5573, 3228]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0737929359469025, -1.157699151845199, -1.2435861227696632, -1.3282175093028195, -1.406220344067261, -1.4704309523310695, -1.5308432013221895, -1.6125934332347487, -1.6842049143907432, -1.7712513476874376]"
63,"[6374, 6202, 1053, 247, 5857, 172, 7323, 4724, 6393, 7311]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0759732016213313, -1.1540018734283681, -1.230794119373455, -1.2856615081887037, -1.3474454859802292, -1.3782944133519273, -1.3471982581749156, -1.3245049805569773, -1.2793664199217458, -1.2491625951804985]"
64,"[1911, 4930, 219, 6811, 1260, 8171, 317, 2112, 5613, 1715]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0771742736196879, 1.1553986186939105, 1.2420674173936435, 1.3216867795381735, 1.4082343375192756, 1.4682185725310406, 1.5319095614779892, 1.5747329757396737, 1.5837661147743327, 1.6287111932678613]"
65,"[2298, 5504, 6494, 388, 504, 6589, 5065, 366, 5070, 6264]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0793947840054874, 1.1557135853544913, 1.2486156756830276, 1.3366177051277515, 1.4264005510926914, 1.4953850631691579, 1.5567457055769571, 1.613546765177118, 1.6886116975815844, 1.7816642258026598]"
66,"[2936, 1484, 7660, 5284, 6859, 7648, 6921, 3185, 7985, 7625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0741723067391338, 1.1549713953851348, 1.2353149224446014, 1.324058339325832, 1.4082483139479562, 1.4853620921881543, 1.5663182901942492, 1.6619416204980706, 1.7510167392643687, 1.8455224072468541]"
67,"[6775, 6971, 4433, 2130, 6281, 2720, 232, 915, 7114, 5012]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0789353118065614, 1.159075197282302, 1.2395521226008661, 1.3290304718187522, -1.3901718816492363, -1.4952332918527929, -1.562668252263602, -1.6479961593443169, -1.7327419241576272, -1.8325837184636782]"
68,"[7990, 6423, 2332, 4750, 4743, 6219, 1290, 2286, 7914, 1147]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0773102924809137, 1.1591965408307343, 1.2465259630138286, 1.3320831385513137, 1.425333996098156, 1.4983419528129585, 1.6094249954929858, 1.6896339846802586, 1.75927771022928, 1.857741741205938]"
69,"[2163, 7083, 7038, 1513, 4905, 1751, 1627, 4794, 5454, 3164]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786538845569988, 1.1622835948800765, 1.2468295120714272, 1.3282795049521137, 1.4099465438413699, 1.4635277538287745, 1.5071270688048781, 1.5463191515841113, 1.5373283899975994, 1.6228496506760706]"
70,"[3650, 645, 5833, 26, 7819, 112, 1328, 5492, 1317, 5450]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0756246932127513, 1.155777407356867, 1.2404905433611222, 1.3226949472805765, 1.4111991169302316, 1.4993184580756815, 1.5688954396548407, 1.6226143728331512, 1.6547842184287185, 1.769616437562528]"
71,"[3766, 7200, 3072, 7184, 4961, 5987, 3941, 2151, 3878, 7466]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0789886094557266, 1.160264992581932, 1.246243021061061, 1.3300669555937503, 1.4132861278269924, -1.4997773855590453, -1.5963825867856083, -1.6701267758821328, -1.7205654575154223, -1.7789465121350654]"
72,"[8109, 7266, 332, 586, 2822, 3110, 2186, 3387, 8237, 1242]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0737092636082415, 1.1459586091385223, 1.240782615816683, 1.3279875361675122, 1.4008015791700696, 1.4823665516155882, 1.5689173632338462, 1.6698417559973804, 1.7623322236115366, 1.8304596295965334]"
73,"[2210, 7899, 1214, 4972, 5465, 1713, 6844, 3296, 1477, 3828]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0782691827608955, 1.1567451797549373, 1.2254780219476034, 1.3025461946797745, 1.3510335018613178, 1.4052534978540987, 1.4640420804625456, 1.5318865803358923, 1.636764025197412, 1.715438537712265]"
74,"[5155, 7096, 6403, 7108, 453, 1792, 3302, 3248, 6498, 4948]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776751985794615, 1.1578722317224668, 1.2325415563236914, 1.3106938084382225, 1.3998809509122343, 1.4920283788987339, 1.5774731401090913, 1.6433320910867366, 1.6989580264742958, 1.7686613184201323]"
75,"[7571, 3505, 7319, 6263, 876, 1549, 2041, 8080, 4815, 522]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0719989956216367, -0.01465453054981621, -0.029872760848286134, -0.0512065549186132, -0.1311398047100196, -0.2813142094760479, -0.478264393113526, -0.7087858122543547, -0.9085660507755018, -1.0861426587286367]"
76,"[7773, 5309, 7552, 5433, 2567, 5369, 7321, 1690, 4346, 3835]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0797271911566864, 1.1641090632000806, 1.2526429268222794, 1.3389443759302402, 1.4198567299959344, 1.4952725264076125, 1.5738119756137832, 1.6386091980653767, 1.6501384889896935, 1.7402327890139122]"
77,"[7928, 1222, 1235, 4215, 7632, 3359, 4147, 743, 6452, 5900]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.079154608921786, 1.157868871769863, 1.2495277168214942, 1.337264002478262, 1.4136143763634572, 1.4957647103147251, 1.5733889754011077, -1.6285216127755378, -1.7418517363305086, -1.90634796150436]"
78,"[1527, 6544, 2948, 3676, 6321, 4980, 145, 1177, 1329, 8032]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079205870201686, 1.1561863348991384, 1.2299303066736749, 1.3216371771097506, 1.3945203785953126, 1.4629471440112989, 1.5422173455596921, 1.570417551157031, 1.5889421195861861, 1.6896293581592232]"
79,"[2328, 6718, 2211, 3899, 4613, 2869, 2758, 3756, 2411, 2140]","[1, 1, -1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079337404137939, 1.1612965438442617, -1.2503641049358392, 1.3061344935615482, 1.2833402820552393, 1.1512373970936738, 1.045292620771816, 0.9944005668171594, 1.0008126451214614, 1.0718402890018532]"
80,"[1652, 4093, 4500, 7559, 1341, 2213, 5629, 5406, 7910, 2847]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786151179415477, 1.1602924922353115, 1.2442183091282302, 1.3193443385349446, 1.3864986955183625, 1.463346539923537, 1.5777951861870165, 1.6876231686342775, 1.7973598575537841, 1.8841603289538913]"
81,"[570, 3038, 2939, 6690, 1468, 3369, 3470, 2098, 6862, 3464]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0794719220991744, 1.1616139796368283, -1.2445215307968, -1.323654410719507, -1.3976909551334762, -1.4700517635571257, -1.559268523337241, -1.6563729773790394, -1.7963232740668786, -1.9566025525378674]"
82,"[4066, 3233, 7797, 3804, 1802, 4841, 2979, 7748, 2103, 4894]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0794518228861982, 1.1617978038725278, 1.2457121954072492, 1.3243824087574727, 1.4134431985297142, 1.4935925251984548, -1.5549431566241902, -1.6091694918127988, -1.7037878795732098, -1.7891089778656428]"
83,"[15, 3850, 1444, 3814, 688, 3441, 3030, 486, 3361, 2767]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075900693757639, 1.1610290285397773, 1.246290706522875, 1.327749302035676, 1.4022990557637793, 1.450444571404877, 1.542317321765331, 1.5956047534750994, 1.66764705073271, 1.7559788364840752]"
84,"[3543, 7431, 6406, 1143, 1140, 2370, 5293, 44, 6779, 120]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0792814742963823, 1.1604723581098615, 1.2476900864314073, 1.3295712566681954, 1.4137240182874675, 1.4897950266241793, 1.5698985595519412, 1.6538055603164934, 1.739589797380201, 1.8435571942340985]"
85,"[5070, 630, 7700, 8133, 440, 4710, 4160, 5383, 6133, 4636]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0780607283012682, 1.1593866383930276, 1.2477369125878484, 1.334321219423459, 1.4171986898754354, 1.4923152857214663, -0.1753989825332913, -0.2671249213664109, -0.3569691967843854, -0.4736273022299587]"
86,"[2248, 305, 3931, 4964, 7182, 4438, 5393, 5141, 705, 3714]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0767115298710017, 1.159516607997949, 1.2443007497562775, 1.3302925933119756, 1.4209396172365076, 1.5190714919466188, 1.5919861167131015, 1.6468299169468312, 1.718057639975987, 1.775568192870816]"
87,"[4374, 808, 4525, 1458, 6854, 8167, 8224, 4400, 3784, 2458]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0784112736019977, 1.1593729124859558, 1.2429208097691515, 1.3261598998408914, 1.4027053363462243, 1.4871269847440651, 1.5788849109772634, 1.6715743622751866, 1.7986721829346317, 1.9261441698912845]"
88,"[3926, 8230, 5435, 736, 5055, 189, 5827, 4256, 1582, 3249]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0775333065461439, 1.1547757634767746, 1.235030288499788, 1.3253893668972856, 1.405597609768587, 1.5043901755658637, 1.5855168194028237, 1.653814463920745, 1.7191892696586164, 1.7430959305142177]"
89,"[3797, 7588, 5560, 5123, 6756, 8238, 7716, 6000, 4622, 7688]","[-1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, -1.0763832541688496, 1.1570295802532533, 1.2369448540489654, 1.326543755940735, 1.4039993178819608, 1.4848721633425275, 1.5685986468468385, 1.6285834417371754, 1.6639384559682553, 1.7433588063845353]"
